obj_ID,alpha,delta,u,g,r,i,z,run_ID,rerun_ID,cam_col,field_ID,spec_obj_ID,class,redshift,plate,MJD,fiber_ID
1.2376621977476792e+18,229.680181912379,7.79983094006349,20.50198,18.13349,17.13833,16.805,16.61465,3894,301,1,174,3.2956501172221645e+18,STAR,-7.953201e-05,2927,54621,513
1.2376515397780111e+18,143.354320832405,61.8080632215033,20.97541,20.14059,19.7481,19.57746,19.48761,1412,301,5,47,2.7056244012309806e+18,QSO,1.047625,2403,53795,316
1.237679476392854e+18,351.032890920123,20.923196047518,21.44935,21.23479,20.85396,20.69683,20.15807,7917,301,1,48,6.885001180285786e+18,QSO,1.509249,6115,56237,448
1.2376593260228116e+18,232.11399196734,50.0155023254354,19.49714,18.26104,17.55226,17.11804,16.93972,3225,301,4,138,1.312840844096596e+18,GALAXY,0.1699806,1166,52751,151
1.2376621945235052e+18,175.734823910942,42.0744176479916,22.64322,21.92006,20.99227,20.31006,20.09912,3893,301,3,129,9.42292527596728e+18,QSO,6.279166,8369,57451,978
1.2376611368876124e+18,157.957385592806,38.1582872069897,23.87469,22.56002,20.98354,19.90473,19.2907,3647,301,1,126,5.133198221280303e+18,GALAXY,0.5562187,4559,55597,802
1.2376593260215667e+18,228.446393479049,51.8449108539405,21.35608,20.27871,20.09236,20.01039,19.93665,3225,301,4,119,9.45090400554925e+18,STAR,-0.000130556,8394,57865,364
1.23766346260788e+18,352.08558198213,0.675639386909014,19.76391,18.98056,18.67274,18.31769,18.30972,4188,301,5,57,7.668398531564276e+17,GALAXY,0.07733657,681,52199,371
1.2376675363919631e+18,139.301597284445,16.8751392655784,23.86938,21.20931,19.46213,18.67843,18.31297,5137,301,1,173,5.968400729299507e+18,GALAXY,0.4611572,5301,55987,19
1.2376674317157663e+18,167.942101074254,27.5374440282987,19.91939,17.73886,16.9261,16.49353,16.17564,5112,301,6,381,2.4928458114953646e+18,GALAXY,0.03216131,2214,53794,376
1.2376576112608543e+18,159.034214110263,54.2121155888644,20.68369,18.11484,16.97706,16.55925,16.33528,2826,301,2,195,3.576021462676513e+18,STAR,-5.484774e-05,3176,54832,594
1.23768027203476e+18,329.564629319971,18.5123429503417,21.65404,21.56676,20.70138,19.81271,19.68168,8102,301,3,36,5.652261447235033e+18,QSO,4.858816,5020,55852,887
1.237667735030661e+18,148.491510930966,18.3378661782507,20.72674,18.58684,17.36072,16.89175,16.53269,5183,301,3,119,2.6695925800013926e+18,GALAXY,0.1630652,2371,53762,305
1.2376551303820739e+18,258.266224700181,32.9305648635693,25.3746,23.9732,20.4377,20.65685,22.8305,2248,301,5,221,1.2276876771727792e+19,STAR,7.97904e-05,10904,58402,233
1.2376683325656271e+18,222.046490020319,14.3802904612091,20.06874,19.65438,19.52796,19.29985,19.16737,5322,301,4,83,6.16667868551475e+18,QSO,0.6187363,5477,56030,454
1.2376709648502623e+18,143.836050501792,14.9432916310763,21.46423,19.08312,17.80427,17.33503,17.01514,5935,301,3,183,2.9038682764445225e+18,GALAXY,0.2505024,2579,54068,627
1.237651250427921e+18,199.099789796778,63.8180380977612,22.99794,22.09217,20.73638,19.8115,19.22285,1345,301,2,403,7.682271637664979e+18,GALAXY,0.56488,6823,56687,933
1.237668296603992e+18,210.14891489079,17.1495215366231,22.60085,21.20544,19.56194,18.78902,18.34266,5314,301,1,216,6.135115829849905e+18,GALAXY,0.4836691,5449,56030,317
1.2376802629261071e+18,359.06577753084,-8.06580829927867,25.16513,23.43783,21.07658,20.016,19.55984,8100,301,2,313,8.046920818830367e+18,GALAXY,0.6047723,7147,56574,415
1.237652948527612e+18,4.62777929840594,-9.35254427851468,21.78103,19.48366,17.95332,17.37114,17.02186,1740,301,5,52,7.342404318810868e+17,GALAXY,0.2747598,652,52138,559
1.23767862169895e+18,19.4480457876937,3.9749528816458,22.98595,24.7644,21.57892,20.28756,19.57661,7718,301,1,118,9.86294900847728e+18,GALAXY,0.7196851,8760,57672,239
1.2376672110589379e+18,165.859846591589,28.2446464797275,19.63719,18.22638,17.60788,17.28535,17.10091,5061,301,3,337,2.4894156099603927e+18,GALAXY,0.07373406,2211,53786,185
1.2376682949840077e+18,169.986774213995,20.3073052029737,19.9291,19.79656,19.42648,19.06552,18.74058,5313,301,6,73,7.239661851004655e+18,QSO,2.099687,6430,56299,456
1.2376717685356628e+18,227.849056917966,57.8519305398702,19.8425,19.80679,19.67645,19.7183,19.67022,6122,301,4,25,9.475833782928169e+18,QSO,1.044899,8416,57894,946
1.2376648804927409e+18,156.835462302763,35.3109810115203,22.14164,23.00418,21.12345,20.0961,19.45051,4518,301,6,191,1.1567719805466466e+19,GALAXY,0.5892727,10274,58170,815
1.2376737576474396e+18,98.2333679703151,27.6327472892302,21.4982,19.68213,18.95271,18.66022,18.47101,6585,301,5,102,3.035548814304897e+18,STAR,-0.0001157461,2696,54167,446
1.237648720715645e+18,229.69967486544,-0.519549369162269,19.84649,19.52978,19.02868,17.38325,18.33344,756,301,2,761,4.5193680929593974e+18,STAR,-0.0002191381,4014,55630,21
1.2376700172740856e+18,48.9732613847382,6.55699453011783,21.01695,19.31588,18.31842,17.85421,17.57181,5714,301,6,198,2.6291322008298066e+18,STAR,-0.0005261714,2335,53730,567
1.237678887981482e+18,20.0078656997683,-3.49278383235273,21.71414,19.73116,19.35667,19.27931,19.21694,7780,301,1,35,4.901064927287204e+18,STAR,-0.0007863937,4353,55532,82
1.237663783118373e+18,347.948742307132,-0.68822230582737,22.49111,22.40689,21.8089,21.56678,20.50904,4263,301,2,35,1.03743150992049e+19,GALAXY,0.2961175,9214,57684,994
1.2376648777980974e+18,132.872048667618,24.2111861681515,23.82372,23.20889,21.9585,21.44898,21.17612,4518,301,1,34,1.080759003313526e+19,GALAXY,0.982758,9599,58131,279
1.2376802752636518e+18,9.59446253736303,26.2630886082937,20.55274,18.36831,17.19289,16.71317,16.35772,8103,301,1,153,7.075369525232032e+18,GALAXY,0.1449719,6284,56310,780
1.2376651296304663e+18,219.574319898995,30.87138970774,26.75168,22.40965,20.63845,19.42638,18.90918,4576,301,6,643,4.3608789834512686e+18,GALAXY,0.5712242,3873,55277,977
1.2376675390845097e+18,157.989953993993,23.6019975008034,22.61642,22.62699,21.89676,21.0252,20.90635,5137,301,6,298,1.177248680313909e+19,GALAXY,0.7685905,10456,58136,281
1.2376499629964004e+18,60.0094513512078,-5.43393827080617,20.93924,20.09904,19.16578,18.71237,18.40763,1045,301,4,173,1.840978615181797e+18,GALAXY,0.2444845,1635,53053,481
1.2376788595492134e+18,9.06771673017658,12.6990165514225,23.37104,22.42019,20.14981,19.22672,18.66209,7773,301,4,369,6.976117982952184e+18,GALAXY,0.4393759,6196,56189,153
1.2376696822623112e+18,1.5238613120377,8.68312803275842,22.55957,21.64339,20.35208,19.58332,19.16825,5636,301,6,132,5.10489487229874e+18,GALAXY,0.2839777,4534,55863,235
1.2376593244177052e+18,243.844423725072,40.4085800681672,23.70912,22.46942,21.16854,19.92984,19.21676,3225,301,1,222,9.599532964288682e+18,GALAXY,0.704625,8526,57898,401
1.2376622675341484e+18,220.902315677237,5.9751515449642,24.00294,21.25953,19.47902,18.49756,17.96549,3910,301,3,71,5.470749117100874e+18,GALAXY,0.5344706,4859,55684,5
1.2376515043432205e+18,203.006741473519,-0.0187550189337956,19.87914,18.3959,17.62688,17.20838,16.86947,1404,301,3,27,3.3558362598043846e+17,GALAXY,0.07807964,298,51955,238
1.2376634626051942e+18,346.013120647674,0.831257373951964,24.19246,24.14581,22.99334,22.22867,22.398,4188,301,5,16,1.0363972818409116e+19,GALAXY,1.040868,9205,57711,233
1.2376634626083392e+18,353.213350315019,0.810333852288694,18.52946,17.30148,16.87189,16.56333,16.42322,4188,301,5,64,4.324500483835433e+17,GALAXY,0.07932491,384,51821,380
1.2376677350588416e+18,216.881300030407,19.2751115954354,19.49512,18.37955,18.01044,17.88966,17.80381,5183,301,3,549,3.123320909562145e+18,STAR,-0.0004277775,2774,54534,271
1.2376487206816325e+18,152.096143349406,-0.555865458635089,22.74037,22.10531,20.95744,20.02829,19.55473,756,301,2,242,4.311087599773309e+18,GALAXY,0.6435596,3829,55300,61
1.237662305123238e+18,233.123300534161,30.2262991120907,18.31018,17.46218,17.14823,16.82059,16.76213,3919,301,1,195,1.8590339770257513e+18,GALAXY,0.1007691,1651,53442,630
1.2376711296668795e+18,180.366386052838,9.07538014297797,19.73277,18.87196,18.59904,18.48734,18.46356,5973,301,6,141,6.06297384712014e+18,STAR,0.0002961677,5385,55960,10
1.2376677350326932e+18,153.237354252044,19.2981785967783,26.14522,22.68878,21.02909,19.88929,19.38678,5183,301,3,150,6.623847648935041e+18,GALAXY,0.6174642,5883,56033,649
1.2376764414602125e+18,5.66654245810366,32.5493849993503,22.71006,22.36307,20.48123,19.29513,18.92101,7210,301,4,27,8.026543569748909e+18,GALAXY,0.5757952,7129,56569,11
1.2376655306437427e+18,227.009572775496,20.1489202216745,19.85225,18.22395,17.36943,16.97067,16.69047,4670,301,1,196,3.143667922359052e+18,GALAXY,0.06218799,2792,54556,565
1.2376654415271695e+18,223.447426353414,24.0254768109267,24.61985,22.38604,20.77874,19.91003,19.53935,4649,301,3,257,6.78250937676912e+18,GALAXY,0.4573835,6024,56088,321
1.2376677812260703e+18,189.6656475312,21.2672080325379,25.48087,22.42389,21.22891,20.08527,19.71167,5194,301,1,493,6.738583337500432e+18,GALAXY,0.5386061,5985,56089,263
1.2376629643945582e+18,358.409610363285,38.9473217022164,21.47385,20.38354,19.99939,19.85484,19.77649,4072,301,5,101,2.120088271160633e+18,STAR,-0.0002853831,1883,53271,68
1.237678859017519e+18,21.0747351377078,11.9655657460796,22.54046,22.00338,21.5319,20.9993,20.7546,7773,301,3,448,1.2468247596618766e+19,QSO,1.714972,11074,58488,116
1.2376664068477427e+18,36.4631957038349,-0.8897437267031,25.54047,23.6592,21.703,20.83457,20.33854,4874,301,1,664,2.965631968449948e+18,GALAXY,0.5745512,2634,54110,42
1.2376626621469166e+18,247.083899233389,20.7192157326215,19.87808,18.42171,17.72216,17.28027,17.00179,4002,301,2,264,1.86794304121028e+18,GALAXY,0.0,1659,53224,273
1.23768027687361e+18,7.92449603746331,27.6719890765271,26.94761,23.44255,21.86592,20.66075,19.89074,8103,301,4,143,8.661579717798025e+18,GALAXY,0.5867984,7693,57361,115
1.23766136291079e+18,209.597935735324,45.7392994596898,18.68834,17.45821,16.82047,16.4297,16.18686,3699,301,6,134,1.6507295689752187e+18,GALAXY,0.1064154,1466,53083,583
1.2376802983466772e+18,339.868975269627,20.6177475807039,23.64627,24.2693,22.04325,20.51403,19.84555,8108,301,4,116,8.539966032315701e+18,GALAXY,0.654581,7585,57190,55
1.2376672921209408e+18,151.660895930194,22.6841487727262,20.79778,20.43774,19.63209,18.92353,18.45865,5080,301,2,253,7.271198043093096e+18,STAR,0.000607656,6458,56274,496
1.2376786195845617e+18,44.0182605058649,2.55615114983607,22.02789,22.16486,21.5814,20.78877,21.45031,7717,301,5,623,1.0599294152843e+19,GALAXY,0.9573796,9414,58162,263
1.2376512504376207e+18,236.382832467814,52.6264632146262,23.95651,23.48137,21.43039,20.24087,19.35567,1345,301,2,551,9.473417330442916e+18,GALAXY,0.8230743,8414,57846,347
1.2376737098695311e+18,139.479440793782,2.83346535149242,24.95604,22.02764,21.55981,21.29325,21.09504,6574,301,4,157,4.3034259319667e+18,STAR,0.0002432201,3822,55544,860
1.237655691402871e+18,220.987801154418,-2.79870856988376,20.50032,18.51043,17.54603,17.11883,16.73173,2379,301,2,79,1.0358876032509152e+18,GALAXY,0.0831107,920,52411,217
1.2376687373615764e+18,255.407670943412,45.7478112882032,23.15285,21.77624,20.23155,19.21907,18.79802,5416,301,6,11,6.783727635820468e+18,GALAXY,0.5255119,6025,56098,657
1.2376607728829071e+18,151.528355398999,39.4565991620849,21.34386,18.96095,17.56248,16.31096,15.65061,3562,301,3,31,1.5267607316162417e+18,STAR,-8.152542e-06,1356,53033,147
1.2376576069606449e+18,123.984120446396,36.2434175390047,23.20743,21.482,21.20501,21.08838,20.71814,2825,301,2,115,4.282950272031152e+18,STAR,0.00055986,3804,55267,98
1.2376582061189363e+18,173.475750343139,50.5934604808362,21.2159,19.65405,19.44234,19.14651,18.97301,2964,301,6,273,7.525653073622227e+18,QSO,2.828007,6684,56412,502
1.2376557445614144e+18,238.077952215096,5.07385506457041,21.97311,21.24839,21.03462,21.10573,20.8993,2391,301,5,206,5.491083210652932e+18,QSO,2.612851,4877,55707,252
1.2376586092930665e+18,183.595833062384,59.7140297322855,19.83528,19.54353,19.63322,19.53262,19.64931,3058,301,5,30,7.846626906183325e+18,QSO,0.6123534,6969,56420,838
1.2376662151486505e+18,18.9719567363328,25.6882037873212,22.62355,21.94298,21.83023,21.44312,21.19651,4829,301,4,112,8.645789906290104e+18,QSO,0.7137707,7679,57367,16
1.2376639168001475e+18,115.268225698428,46.8282517505596,18.96095,17.85328,17.5407,17.42348,17.41672,4294,301,3,49,9.351933108159795e+18,STAR,-0.0001411828,8306,57419,758
1.2376711398693937e+18,176.094435775643,-2.54085015346908,24.13024,22.26969,20.71831,19.82178,19.36058,5976,301,1,171,4.267294050095487e+18,GALAXY,0.503696,3790,55208,485
1.237680298347791e+18,342.578737294723,21.1136334897641,21.95539,21.26315,20.14325,19.34213,19.10472,8108,301,4,133,6.890732659003382e+18,GALAXY,0.5689253,6120,56206,819
1.2376583006002875e+18,141.282938507115,6.42342852572092,20.35489,18.10472,16.85706,16.38639,16.04221,2986,301,6,152,1.3454650029071667e+18,GALAXY,0.1999438,1195,52724,53
1.237654952133329e+18,253.755117328246,38.8762058999622,18.86833,17.61172,17.09924,16.87338,16.78571,2207,301,1,105,2.455675716876921e+18,STAR,-0.001009661,2181,53524,320
1.2376784397027249e+18,44.2471230639156,3.06817971402171,22.7732,22.71394,21.85914,21.3394,21.06839,7675,301,6,164,1.0599275186116385e+19,GALAXY,0.7743795,9414,58153,194
1.2376788595325676e+18,330.272521186594,10.7214640237194,26.07144,21.81679,20.63581,19.78808,19.47783,7773,301,4,115,5.700497571749059e+18,GALAXY,0.5793298,5063,55831,241
1.2376788595477059e+18,5.46036605596737,12.8700675746654,21.92656,21.57039,20.32624,19.57269,19.17919,7773,301,4,346,6.961710532689944e+18,GALAXY,0.4963603,6183,56210,987
1.2376582979197996e+18,150.185875065167,4.9082197740788,20.1243,18.53718,17.59687,17.13603,16.79142,2986,301,1,211,6.441626694309908e+17,GALAXY,0.1257797,572,52289,538
1.237654604255396e+18,167.892850052704,3.93706419124001,19.92759,19.38223,19.37541,19.3796,19.15876,2126,301,1,325,5.370605877014583e+18,QSO,2.308201,4770,55928,230
1.2376551072886295e+18,130.527208607331,44.2368182288356,19.62493,19.12488,19.03619,18.98946,19.10269,2243,301,2,99,8.58108939542227e+17,STAR,-0.0002025921,762,52232,630
1.237663782602408e+18,35.657054831838,-1.23930850356859,20.21807,18.50156,17.76886,17.38989,17.09327,4263,301,1,354,7.927006416202894e+17,GALAXY,0.07313927,704,52205,244
1.237651539799245e+18,242.606932680563,53.4302740344467,24.27682,20.99928,19.2151,18.44469,18.04306,1412,301,5,371,6.993413816671539e+17,GALAXY,0.4512953,621,52055,573
1.2376634577756495e+18,315.323427072124,0.0881858678241057,19.89142,18.52456,18.00029,17.76556,17.55391,4187,301,4,51,1.1091101301940163e+18,GALAXY,0.05074339,985,52431,359
1.2376611379612224e+18,157.150036520014,38.9751259158033,21.94963,20.03546,18.91488,18.44256,17.95328,3647,301,3,124,9.93500248756744e+18,GALAXY,0.1760114,8824,58162,224
1.2376672110555955e+18,157.309848333713,26.7584047089287,23.0695,20.08654,18.49968,17.92032,17.59811,5061,301,3,286,7.270066096811825e+18,GALAXY,0.299978,6457,56330,474
1.237665537619461e+18,249.499648697613,16.699041079443,25.01722,22.73915,20.71563,19.82588,19.25409,4671,301,6,141,4.574743892117969e+18,GALAXY,0.4787928,4063,55364,773
1.2376512504410936e+18,244.268555494612,46.6636401699506,23.37362,22.28572,20.85908,19.72086,19.17365,1345,301,2,604,6.788224638394849e+18,GALAXY,0.540758,6029,56099,633
1.237667911665452e+18,181.155162014074,25.0969986902405,22.37227,22.90116,20.91123,19.79359,19.07121,5224,301,4,184,6.721799292217219e+18,GALAXY,0.6023009,5970,56072,643
1.2376793180144276e+18,357.28738457593,9.30294218752271,22.86761,21.2879,20.4885,19.60504,19.04195,7880,301,2,25,6.935814284741204e+18,GALAXY,0.1347984,6160,56190,985
1.237670960013443e+18,38.9140894532811,25.7574862014605,21.60588,19.48339,18.49229,18.07101,17.87161,5934,301,2,107,2.701177975688161e+18,STAR,0.0006003423,2399,53764,524
1.2376619711844188e+18,182.353578840463,7.21022504939862,19.47518,18.29047,17.67848,17.29827,17.11298,3841,301,3,117,1.8273457711129825e+18,GALAXY,0.1431988,1623,53089,37
1.2376619582969613e+18,209.359355604286,49.5346448579538,20.35347,18.60347,17.73775,17.3256,17.0488,3838,301,3,78,1.8802952520115425e+18,GALAXY,0.1512384,1670,54553,154
1.2376648176784512e+18,187.473097732245,36.4558804750951,23.31707,21.73001,19.98388,18.83391,18.42442,4504,301,1,185,4.4642187832304814e+18,GALAXY,0.6053085,3965,55302,93
1.23765495213287e+18,253.011689597465,39.7868365318014,22.01364,21.93922,21.77593,21.60686,21.41154,2207,301,1,98,9.603998907622513e+18,QSO,1.725758,8530,58016,264
1.2376663090981773e+18,6.04372469875193,24.7924043446345,25.08123,23.59095,21.82394,20.59807,19.81943,4851,301,3,68,8.625694405788195e+18,GALAXY,0.9323031,7661,57286,637
1.2376613607589809e+18,195.131650623152,46.2502317535647,21.37426,22.28206,21.77021,20.93844,19.9357,3699,301,2,68,8.347564684178905e+18,GALAXY,0.8009089,7414,56748,519
1.237661971191038e+18,197.578189718903,7.04312807544991,19.0794,17.58148,17.00259,16.63202,16.41195,3841,301,3,218,2.0210308154497695e+18,GALAXY,0.05550237,1795,54507,147
1.2376728374484672e+18,354.29288639111,8.67810086620625,24.98666,23.23245,21.00838,19.94033,19.39367,6371,301,3,68,6.94121233737976e+18,GALAXY,0.4977675,6165,56208,143
1.237660957566895e+18,115.969076497306,19.6304193578989,24.25068,22.03452,20.5444,19.69982,19.11142,3605,301,3,37,5.053300284266404e+18,GALAXY,0.5898692,4488,55571,951
1.2376582061212308e+18,181.740040914658,51.0417765494616,25.33134,22.50283,20.6297,19.63564,19.23147,2964,301,6,308,7.51669342785951e+18,GALAXY,0.5270824,6676,56389,675
1.2376614659868595e+18,237.592723519074,34.9758987236995,24.0729,21.08313,19.22049,18.58478,18.26421,3723,301,6,86,5.595797954873285e+18,GALAXY,0.3980306,4970,56039,274
1.2376664084388905e+18,352.010248185607,0.252091288223655,18.65186,17.67476,17.37201,17.26593,17.19822,4874,301,4,367,9.868702746701746e+18,STAR,-0.0009564055,8765,57307,691
1.2376674300981417e+18,150.80067125511,23.274086794664,23.40228,21.42702,19.54374,18.89549,18.51154,5112,301,3,274,7.272263469843633e+18,GALAXY,0.4192161,6459,56273,276
1.2376613607704497e+18,228.607878173077,37.4814362160003,19.82229,19.70371,19.78001,19.5437,19.64859,3699,301,2,243,1.20956492149039e+19,QSO,1.728166,10743,58222,387
1.237661137963516e+18,163.579687352355,40.423961160589,18.87989,17.72792,17.28006,17.00543,16.86886,3647,301,3,159,1.6157117714383767e+18,GALAXY,0.06839744,1435,52996,165
1.237658192147907e+18,126.039605501535,31.6533533325928,21.02552,20.996,20.61312,20.78438,20.54668,2961,301,4,84,1.200563357132078e+19,QSO,1.215379,10663,58162,592
1.2376654415152415e+18,193.385575137263,29.4827034562631,26.04328,22.69188,20.94133,19.99455,19.56754,4649,301,3,75,7.296974720309942e+18,GALAXY,0.4317195,6481,56363,63
1.23766347926202e+18,340.716361030578,0.0619001222702865,22.97317,21.83624,20.38416,19.07199,18.41686,4192,301,4,227,1.2397906637556552e+18,STAR,-0.0001732069,1101,52621,636
1.237658204511011e+18,183.279110681304,49.8802726506648,20.78917,19.49358,18.92138,18.7252,18.59584,2964,301,3,314,3.286522245156989e+18,STAR,-3.320762e-05,2919,54537,74
1.2376709648530145e+18,150.24794481036,16.3409597169994,19.72609,18.39111,17.62251,17.2251,16.95898,5935,301,3,225,2.910498057168644e+18,GALAXY,0.1045843,2585,54097,170
1.2376805050485972e+18,356.578145487152,35.4948265776364,25.46973,24.62329,21.43587,20.39452,19.67379,8156,301,5,217,8.736054055842108e+18,GALAXY,0.5061255,7759,58401,715
1.2376626632165304e+18,239.031722753263,26.5839305764014,22.46243,21.61335,21.34748,20.99333,20.75787,4002,301,4,201,4.443069957937584e+18,STAR,-0.0005332804,3946,55659,978
1.2376660895207265e+18,20.0983210247349,28.1534584541945,22.76753,20.87958,19.12292,18.46296,18.05765,4800,301,2,110,7.049423248313047e+18,GALAXY,0.3248239,6261,56219,596
1.237663783133643e+18,22.8694409957158,-0.712292121474288,22.07061,21.58552,21.39453,21.05681,20.80017,4263,301,2,268,8.835060931451181e+18,QSO,1.59746,7847,57012,452
1.2376583043524198e+18,158.528480448902,57.9185929946111,19.19197,18.21197,17.93185,17.83582,17.82185,2987,301,5,61,9.220009855255075e+18,STAR,0.0003859294,8189,57448,56
1.237679255202628e+18,21.3664326189325,-4.03841964029812,26.31503,21.46805,19.8034,19.02038,18.56431,7865,301,5,57,7.934424836356723e+18,GALAXY,0.409806,7047,56572,757
1.2376499544054172e+18,24.0663570403842,14.4443100678961,19.95321,18.31716,17.29293,16.84984,16.54282,1043,301,4,157,4.7974966524434234e+17,GALAXY,0.1217232,426,51882,423
1.237663479256384e+18,327.816712443293,0.0235696062983287,21.72913,19.71042,18.17044,17.52997,17.0844,4192,301,4,141,1.6584992649568847e+18,GALAXY,0.1868477,1473,52908,177
1.2376785975437563e+18,337.441801530197,2.53340712113388,21.94002,22.09462,20.26321,19.27438,18.71003,7712,301,4,179,4.866412993217583e+18,GALAXY,0.5286772,4322,55503,995
1.2376613629153774e+18,222.927022283635,41.8231258064585,22.80355,21.5825,20.01554,19.19456,18.72317,3699,301,6,204,6.81516927021091e+18,QSO,0.429836,6053,56091,353
1.2376785980828554e+18,342.547206333145,2.97224779076786,21.90484,21.36775,21.24847,21.25229,21.24618,7712,301,5,213,4.834831445804734e+18,QSO,2.461304,4294,55500,790
1.2376543819741924e+18,128.583660263256,46.3268643768754,20.90692,20.60435,20.14176,19.85637,19.94256,2074,301,3,71,8.248497036611311e+18,QSO,1.830133,7326,56710,561
1.237659328712016e+18,257.678073520087,25.3242548348151,18.20452,17.26488,16.95467,16.83495,16.80651,3226,301,1,212,5.6465558040879e+18,STAR,-0.0004242265,5015,55707,610
1.237661958298469e+18,214.184688865455,48.3053221357423,25.4304,23.28799,21.63661,20.62192,19.95891,3838,301,3,101,9.49827069209925e+18,GALAXY,0.5857214,8436,57895,651
1.237673708261278e+18,144.722839767801,4.49252742351514,19.69153,18.64263,18.64023,18.70114,18.74199,6574,301,1,193,6.4080228659917e+17,STAR,0.0006343368,569,52264,601
1.237659327093736e+18,224.616493612922,54.6125076474169,26.0808,22.78319,22.03691,21.01017,19.91487,3225,301,6,95,9.466594311506516e+18,GALAXY,1.068804,8408,57874,101
1.2376717685367767e+18,231.716058300762,59.3842942821661,24.63464,21.5717,23.04448,21.61443,22.82687,6122,301,4,42,9.486993831486577e+18,STAR,1.123054e-06,8426,58224,586
1.2376624747688755e+18,245.830524198579,30.8929389385355,22.29314,21.45509,20.34359,18.76934,19.72651,3958,301,5,110,1.229258466723708e+19,STAR,-0.0004914257,10918,58254,34
1.237661971725943e+18,193.043747694886,7.47091668675203,20.39029,18.73561,17.73394,17.24418,16.90463,3841,301,4,188,2.017676476375132e+18,GALAXY,0.1562543,1792,54270,232
1.2376571909143265e+18,20.8705118004032,-0.20724153945729,18.70623,17.02285,16.41301,16.21147,16.13073,2728,301,3,552,1.2159933837224448e+18,STAR,-0.0001459218,1080,52614,78
1.237664846121796e+18,198.716391173842,37.9429246844619,22.35459,21.7581,21.43664,21.19484,21.12408,4510,301,6,20,9.951876687217316e+18,STAR,-0.0001772379,8839,57846,172
1.2376551078313984e+18,146.163971980528,53.0195877635731,19.49377,18.54685,18.30433,18.20893,18.20017,2243,301,3,189,2.7068272664316744e+18,STAR,-0.0001972393,2404,53764,596
1.2376786179740152e+18,44.1877595402232,1.20716643940115,27.03185,24.64508,22.23226,20.43689,19.32788,7717,301,2,624,8.803439256410544e+18,GALAXY,0.8855653,7819,57280,101
1.2376583107925115e+18,180.130265377298,58.8897253378616,22.42596,21.8393,22.07559,21.94683,21.99008,2989,301,1,25,7.846538120619383e+18,QSO,1.319793,6969,56420,515
1.23767950324315e+18,355.154044646229,19.32945776247,25.82663,25.71047,21.58668,20.33868,19.51072,7923,301,3,151,8.559297092040022e+18,GALAXY,0.7055578,7602,56954,749
1.237665127474e+18,195.499294070988,33.7939728519863,23.93152,23.73438,21.77575,20.67718,19.67783,4576,301,2,506,1.154295551035889e+19,GALAXY,0.9243578,10252,58485,835
1.2376613629168847e+18,226.871154704798,40.0774499453421,22.81747,22.8042,21.11478,19.69283,19.23838,3699,301,6,227,5.817717609840531e+18,GALAXY,0.6809102,5167,56066,701
1.2376683320265285e+18,216.890303831939,14.9361279163665,26.45391,22.25103,20.67405,19.43634,18.72469,5322,301,3,49,6.154304506828184e+18,GALAXY,0.713909,5466,56033,493
1.2376712601243487e+18,132.287664725295,9.7766014653148,19.88722,18.58531,18.37277,18.31019,18.35892,6004,301,1,108,3.007335345500036e+18,STAR,0.0001329659,2671,54141,206
1.237667210511778e+18,140.816080071697,21.7535639512574,25.41495,21.03516,19.21474,18.52147,18.09234,5061,301,2,180,2.5783397113785487e+18,GALAXY,0.3823432,2290,53727,105
1.237678825175975e+18,336.095268659702,4.57510245338889,24.6874,25.52664,21.85413,20.68018,19.97678,7765,301,4,163,1.2770161668799093e+19,GALAXY,1.168939,11342,58425,745
1.2376793233911977e+18,18.9753493212775,-4.77509222847437,23.4607,22.17704,20.39599,19.34433,18.91723,7881,301,4,148,7.9322076712432e+18,GALAXY,0.5010955,7045,56577,883
1.2376576278981512e+18,125.741696449372,32.140081427775,19.23301,17.21552,16.23208,15.76707,15.41568,2830,301,1,108,1.0483681632274616e+18,GALAXY,0.08948794,931,52619,565
1.2376632312227433e+18,327.534978460836,73.973323231529,17.03143,15.15081,14.22783,14.23619,13.5597,4134,301,6,152,2.857704734402308e+18,STAR,-0.0001496793,2538,54271,621
1.2376695179749627e+18,351.381969795968,7.42326038836479,24.24251,22.2917,21.1412,21.0215,21.06551,5598,301,4,58,1.2715968665247568e+19,QSO,1.244748,11294,58451,200
1.237656906344367e+18,335.581067478152,-0.901373418797257,26.50241,22.61471,21.60108,21.12601,20.26065,2662,301,1,119,1.0401128894791178e+19,GALAXY,0.6625162,9238,58013,238
1.2376634626058488e+18,347.411553602766,0.675130670286723,21.14224,20.92953,20.82104,20.62179,20.20984,4188,301,5,26,4.738040887053146e+18,QSO,0.8747941,4208,55476,924
1.2376677812315753e+18,203.214613687055,20.3199009274347,20.10401,18.68268,17.76572,17.3211,17.05059,5194,301,1,577,2.973614424880868e+18,GALAXY,0.1727232,2641,54230,410
1.237679318019671e+18,9.48208642328694,9.5374166503904,26.09657,23.80773,21.74774,20.61845,19.84344,7880,301,2,105,1.2437956874833517e+19,GALAXY,0.5574873,11047,58424,511
1.237662529531806e+18,220.027100787548,12.1588863170307,20.26975,18.33584,17.339,16.89446,16.52462,3971,301,3,142,1.925296046313859e+18,GALAXY,0.1213601,1710,53504,26
1.2376636553429005e+18,110.530730732073,40.4732116722951,26.09777,23.84543,21.51763,20.47521,19.71676,4233,301,4,32,1.0546478005513116e+19,STAR,-5.817151e-05,9367,57758,631
